copyright	zengfr	site:http://github.com/zengfr/romhack
	
   26650;1C78;8000;       A;   0;FFFF93B4; 1; 0; 2; 8; 0; 0;   0;   0;   26650;   2A358;   265F4;	
   27B6C;1C2C;8000;       A;   0;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B6C;   28C2E;   27B12;	
   27B6C;1C2C;8000;       A;   0;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B76;   28C2E;   27B12;	
   27B76;1C30;8000;       A;   0;FFFF96B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B6C;       0;   27B12;	
   27B76;1C30;8000;       A;   0;FFFF96B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B76;       0;   27B12;	
   27B76;1C30;8000;       A;   0;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B6C;   28C2E;   27B12;	
   27B76;1C30;8000;       A;   0;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B76;   28C2E;   27B12;	
   27B80;1C34;8000;       A;   0;FFFF90B4; 1; 3; 2; 8; 0; 0;   0;  1A;   27B62;   2A358;   27B12;	
   27B80;1C34;8000;       A;   0;FFFF90B4; 1; 3; 2; 8; 0; 0;   0;  1A;   27B80;   2A358;   27B12;	
   27B94;1C3C;8000;       A;   0;FFFF9534; 1; 0; 2; 8; 0; 0;   0;  1A;   27B3A;   28C3A;   27B12;	
   27B94;1C3C;8000;       A;   0;FFFF9534; 1; 0; 2; 8; 0; 0;   0;  1A;   27B62;   2A266;   27B12;	
   27B94;1C3C;8000;       A;   0;FFFF96B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B62;       0;   27B12;	
   27B94;1C3C;8000;       A;   0;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B62;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   28BFE;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28BFE;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 0; 0;   0;  1A;   27B62;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 3; 2; 8; 0; 0;   0;  1A;   27B3A;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9234; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF92F4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF92F4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9474; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   2A342;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A342;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9474; 1; 3; 2; 8; 0; 0;   0;  1A;   27B3A;   2A342;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27BDC;   2A342;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   2A266;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A266;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 2; 8; 0; 0;   0;  1A;   27B94;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 2; 8; 0; 0;   0;  1A;   27B94;   2A266;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 0; 0;   0;  1A;   27B3A;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF96B4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF96B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B94;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF98F4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   28BDA;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28BDA;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF98F4; 1; 1; 2; 8; 0; 0;   0;  1A;   27B44;   28BDA;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27BDC;   28BDA;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 0; 0; 2; 0;   0;  1A;   27C7E;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 2; 8; 0; 0;   0;  1A;   27B94;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 0; 0;   0;  1A;   27B62;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BDC;1C18;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28BFE;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27BDC;   2A358;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A342;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27BDC;   2A342;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   2A266;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;   28C3A;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;       0;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28BDA;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27BDC;   28BDA;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BE6;1C1C;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BDC;   28C2E;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   28BFE;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   2A358;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BE6;   2A358;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27BE6;   2A358;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;       0;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;       0;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   28C2E;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   2A342;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27BE6;   2A342;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   28C3A;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   2A266;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27BE6;   28C3A;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27BE6;   28C3A;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;       0;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BE6;       0;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   28BDA;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27BE6;   28BDA;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BE6;   28C2E;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BE6;   28C2E;   27B12;	
   27BF0;1C20;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BE6;   28C2E;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   28BFE;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   2A358;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BF0;   2A358;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27BF0;   2A358;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;       0;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;       0;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   28C2E;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   2A342;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27BF0;   2A342;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   28C3A;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   2A266;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27BF0;   28C3A;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27BF0;   28C3A;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;       0;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BF0;       0;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   28BDA;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27BF0;   28BDA;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BF0;   28C2E;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BF0;   28C2E;   27B12;	
   27BFA;1C24;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BF0;   28C2E;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   28BFE;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   2A358;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BFA;   2A358;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27BFA;   2A358;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;       0;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;       0;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   28C2E;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   2A342;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27BFA;   2A342;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   28C3A;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   2A266;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27BFA;   28C3A;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27BFA;   28C3A;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;       0;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BFA;       0;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   28BDA;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27BFA;   28BDA;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27BFA;   28C2E;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27BFA;   28C2E;   27B12;	
   27C04;1C28;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27BFA;   28C2E;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   28BFE;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   2A358;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C04;   2A358;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27C04;   2A358;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;       0;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;       0;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   28C2E;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   2A342;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27C04;   2A342;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   28C3A;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   2A266;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27C04;   28C3A;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27C04;   28C3A;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;       0;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C04;       0;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   28BDA;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27C04;   28BDA;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C04;   28C2E;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C04;   28C2E;   27B12;	
   27C0E;1C2C;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C04;   28C2E;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   28BFE;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   2A358;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C0E;   2A358;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27C0E;   2A358;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;       0;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;       0;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   28C2E;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   2A342;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27C0E;   2A342;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   28C3A;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   2A266;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27C0E;   28C3A;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27C0E;   28C3A;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;       0;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C0E;       0;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   28BDA;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27C0E;   28BDA;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C0E;   28C2E;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C0E;   28C2E;   27B12;	
   27C18;1C30;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C0E;   28C2E;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   28BFE;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   2A358;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C18;   2A358;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27C18;   2A358;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;       0;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;       0;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF92F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   28C2E;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9474; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   2A342;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9474; 1; 3; 2;1C; 0; 0;   0;  1A;   27C18;   2A342;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   28C3A;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9534; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   2A266;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9534; 1; 0; 2; C; 2; 0;   0;  1A;   27C18;   28C3A;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF9534; 1; 0; 2;1C; 0; 0;   0;  1A;   27C18;   28C3A;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF96B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;       0;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF96B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C18;       0;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF98F4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   28BDA;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF98F4; 1; 1; 2;1C; 0; 0;   0;  1A;   27C18;   28BDA;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF99B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C18;   28C2E;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF99B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C18;   28C2E;   27B12;	
   27C22;1C34;8000;     401;  B4;FFFF99B4; 1; 0; 2;1C; 0; 0;   0;  1A;   27C18;   28C2E;   27B12;	
   27C2C;1C38;8000;     401;  B4;FFFF8FF4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C22;   28BFE;   27B12;	
   27C2C;1C38;8000;     401;  B4;FFFF90B4; 1; 0; 0; 2; 2; 0;   0;  1A;   27C22;   2A358;   27B12;	
   27C2C;1C38;8000;     401;  B4;FFFF90B4; 1; 0; 2; C; 2; 0;   0;  1A;   27C22;   2A358;   27B12;	
   27C2C;1C38;8000;     401;  B4;FFFF90B4; 1; 3; 2;1C; 0; 0;   0;  1A;   27C22;   2A358;   27B12;	
   27C2C;1C38;8000;     401;  B4;FFFF9234; 1; 0; 0; 2; 2; 0;   0;  1A;   27C22;       0;   27B12;	
